L 04/05/2017 - 00:03:40: SourceMod error session started
L 04/05/2017 - 00:03:40: Info (map "emp_streetsoffire") (file "errors_20170405.log")
L 04/05/2017 - 01:50:18: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 01:50:18: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 01:50:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 01:50:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 01:50:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 01:50:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 01:50:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 01:51:00: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 01:51:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 01:59:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:00:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:01:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:02:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:22:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:26:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:27:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:27:44: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:29:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:37:34: [SM] Exception reported: Invalid timer handle 47950260 (error 1)
L 04/05/2017 - 02:37:34: [SM] Blaming: umc-emp-mapvote.smx()
L 04/05/2017 - 02:37:34: [SM] Call stack trace:
L 04/05/2017 - 02:37:34: [SM]   [0] KillTimer
L 04/05/2017 - 02:37:34: [SM]   [1] Line 686, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-emp-mapvote.sp::UMC_OnNextmapSet()
L 04/05/2017 - 02:37:34: [SM]   [3] Call_Finish
L 04/05/2017 - 02:37:34: [SM]   [4] Line 4834, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::DoMapChange()
L 04/05/2017 - 02:37:34: [SM]   [5] Line 4267, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteWinner()
L 04/05/2017 - 02:37:34: [SM]   [6] Line 3819, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteWinner()
L 04/05/2017 - 02:37:34: [SM]   [7] Line 3795, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteResults()
L 04/05/2017 - 02:37:34: [SM]   [8] Line 1277, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Native_UMCVoteManagerComplete()
L 04/05/2017 - 02:37:34: [SM]   [10] UMC_VoteManagerVoteCompleted
L 04/05/2017 - 02:37:34: [SM]   [11] Line 2309, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteResults()
L 04/05/2017 - 02:37:39: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:37:41: Error log file session closed.
L 04/05/2017 - 02:37:41: SourceMod error session started
L 04/05/2017 - 02:37:41: Info (map "emp_glycencity") (file "errors_20170405.log")
L 04/05/2017 - 02:37:41: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 02:37:41: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 02:37:41: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:37:41: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 02:37:41: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 02:37:41: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 02:37:41: [SM] Blaming: maprate.smx()
L 04/05/2017 - 02:37:41: [SM] Call stack trace:
L 04/05/2017 - 02:37:41: [SM]   [0] SetFailState
L 04/05/2017 - 02:37:41: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 02:37:41: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 02:37:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:39:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:42:01: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:43:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 02:44:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 03:05:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 03:05:03: Error log file session closed.
L 04/05/2017 - 03:05:03: SourceMod error session started
L 04/05/2017 - 03:05:03: Info (map "emp_flat_fix") (file "errors_20170405.log")
L 04/05/2017 - 03:05:03: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 03:05:03: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 03:05:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 03:05:03: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 03:05:03: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 03:05:03: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 03:05:03: [SM] Blaming: maprate.smx()
L 04/05/2017 - 03:05:03: [SM] Call stack trace:
L 04/05/2017 - 03:05:03: [SM]   [0] SetFailState
L 04/05/2017 - 03:05:03: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 03:05:03: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 14:07:20: SourceMod error session started
L 04/05/2017 - 14:07:20: Info (map "emp_district402") (file "errors_20170405.log")
L 04/05/2017 - 14:07:20: [SDKTOOLS] Invalid detour address passed - Disabling detour to prevent crashes
L 04/05/2017 - 14:07:20: [SM] Exception reported: Fatal error creating dynamic native!
L 04/05/2017 - 14:07:20: [SM] Blaming: umc-endvote.smx()
L 04/05/2017 - 14:07:20: [SM] Call stack trace:
L 04/05/2017 - 14:07:20: [SM]   [0] CreateNative
L 04/05/2017 - 14:07:20: [SM]   [1] Line 147, umc-endvote.sp::AskPluginLoad2()
L 04/05/2017 - 14:07:20: [SM] Failed to load plugin "umc-endvote.smx": unexpected error 23 in AskPluginLoad callback.
L 04/05/2017 - 14:07:20: [SDKTOOLS] Failed to find PlayerRunCmd offset - OnPlayerRunCmd forward disabled.
L 04/05/2017 - 14:07:20: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 14:07:20: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 14:07:20: [SM] Exception reported: Database failure: Could not find Database conf "sourcebans"
L 04/05/2017 - 14:07:20: [SM] Blaming: sourcebans.smx()
L 04/05/2017 - 14:07:20: [SM] Call stack trace:
L 04/05/2017 - 14:07:20: [SM]   [0] SetFailState
L 04/05/2017 - 14:07:20: [SM]   [1] Line 206, sourcebans.sp::OnPluginStart()
L 04/05/2017 - 14:07:20: [SM] Unable to load plugin "sourcebans.smx": Error detected in plugin startup (see error logs)
L 04/05/2017 - 14:07:22: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 14:07:22: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 14:07:22: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 14:07:22: [SM] Blaming: maprate.smx()
L 04/05/2017 - 14:07:22: [SM] Call stack trace:
L 04/05/2017 - 14:07:22: [SM]   [0] SetFailState
L 04/05/2017 - 14:07:22: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 14:07:22: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 14:22:44: SourceMod error session started
L 04/05/2017 - 14:22:44: Info (map "emp_district402") (file "errors_20170405.log")
L 04/05/2017 - 14:22:44: [SDKTOOLS] Invalid detour address passed - Disabling detour to prevent crashes
L 04/05/2017 - 14:22:44: [SM] Exception reported: Fatal error creating dynamic native!
L 04/05/2017 - 14:22:44: [SM] Blaming: umc-endvote.smx()
L 04/05/2017 - 14:22:44: [SM] Call stack trace:
L 04/05/2017 - 14:22:44: [SM]   [0] CreateNative
L 04/05/2017 - 14:22:44: [SM]   [1] Line 147, umc-endvote.sp::AskPluginLoad2()
L 04/05/2017 - 14:22:44: [SM] Failed to load plugin "umc-endvote.smx": unexpected error 23 in AskPluginLoad callback.
L 04/05/2017 - 14:22:44: [SDKTOOLS] Failed to find PlayerRunCmd offset - OnPlayerRunCmd forward disabled.
L 04/05/2017 - 14:22:44: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 14:22:44: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 14:22:44: [SM] Exception reported: Database failure: Could not find Database conf "sourcebans"
L 04/05/2017 - 14:22:45: [SM] Blaming: sourcebans.smx()
L 04/05/2017 - 14:22:45: [SM] Call stack trace:
L 04/05/2017 - 14:22:45: [SM]   [0] SetFailState
L 04/05/2017 - 14:22:45: [SM]   [1] Line 206, sourcebans.sp::OnPluginStart()
L 04/05/2017 - 14:22:45: [SM] Unable to load plugin "sourcebans.smx": Error detected in plugin startup (see error logs)
L 04/05/2017 - 14:22:45: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 14:22:45: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 14:22:45: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 14:22:45: [SM] Blaming: maprate.smx()
L 04/05/2017 - 14:22:45: [SM] Call stack trace:
L 04/05/2017 - 14:22:45: [SM]   [0] SetFailState
L 04/05/2017 - 14:22:45: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 14:22:45: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 15:39:58: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 15:40:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 15:40:12: Error log file session closed.
L 04/05/2017 - 15:40:12: SourceMod error session started
L 04/05/2017 - 15:40:12: Info (map "emp_district402") (file "errors_20170405.log")
L 04/05/2017 - 15:40:12: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 15:40:12: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 15:40:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 15:40:12: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 15:40:12: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 15:40:12: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 15:40:12: [SM] Blaming: maprate.smx()
L 04/05/2017 - 15:40:12: [SM] Call stack trace:
L 04/05/2017 - 15:40:12: [SM]   [0] SetFailState
L 04/05/2017 - 15:40:12: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 15:40:12: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 15:40:15: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 15:40:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 15:40:43: Error log file session closed.
L 04/05/2017 - 15:40:43: SourceMod error session started
L 04/05/2017 - 15:40:43: Info (map "emp_canyon") (file "errors_20170405.log")
L 04/05/2017 - 15:40:43: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 15:40:43: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 15:40:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 15:40:44: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 15:40:44: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 15:40:44: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 15:40:44: [SM] Blaming: maprate.smx()
L 04/05/2017 - 15:40:44: [SM] Call stack trace:
L 04/05/2017 - 15:40:44: [SM]   [0] SetFailState
L 04/05/2017 - 15:40:44: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 15:40:44: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 15:40:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 15:53:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:09:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:09:37: [SM] Blaming: adminmenu.smx()
L 04/05/2017 - 16:09:37: [SM] Call stack trace:
L 04/05/2017 - 16:09:37: [SM]   [0] TopMenu.Display
L 04/05/2017 - 16:09:37: [SM]   [1] Line 195, D:\builds\build-sourcemod-msvc12\windows-1.8\build\plugins\adminmenu.sp::Command_DisplayMenu()
L 04/05/2017 - 16:12:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:12:04: Error log file session closed.
L 04/05/2017 - 16:12:04: SourceMod error session started
L 04/05/2017 - 16:12:04: Info (map "emp_canyon") (file "errors_20170405.log")
L 04/05/2017 - 16:12:04: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 16:12:04: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 16:12:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:12:04: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 16:12:04: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 16:12:04: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 16:12:04: [SM] Blaming: maprate.smx()
L 04/05/2017 - 16:12:04: [SM] Call stack trace:
L 04/05/2017 - 16:12:04: [SM]   [0] SetFailState
L 04/05/2017 - 16:12:04: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 16:12:04: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 16:12:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:12:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:12:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:12:16: [SM] Blaming: adminmenu.smx()
L 04/05/2017 - 16:12:16: [SM] Call stack trace:
L 04/05/2017 - 16:12:16: [SM]   [0] TopMenu.Display
L 04/05/2017 - 16:12:16: [SM]   [1] Line 195, D:\builds\build-sourcemod-msvc12\windows-1.8\build\plugins\adminmenu.sp::Command_DisplayMenu()
L 04/05/2017 - 16:13:24: SourceMod error session started
L 04/05/2017 - 16:13:24: Info (map "emp_district402") (file "errors_20170405.log")
L 04/05/2017 - 16:13:24: [SDKTOOLS] Invalid detour address passed - Disabling detour to prevent crashes
L 04/05/2017 - 16:13:24: [SM] Exception reported: Fatal error creating dynamic native!
L 04/05/2017 - 16:13:24: [SM] Blaming: umc-endvote.smx()
L 04/05/2017 - 16:13:24: [SM] Call stack trace:
L 04/05/2017 - 16:13:24: [SM]   [0] CreateNative
L 04/05/2017 - 16:13:24: [SM]   [1] Line 147, umc-endvote.sp::AskPluginLoad2()
L 04/05/2017 - 16:13:24: [SM] Failed to load plugin "umc-endvote.smx": unexpected error 23 in AskPluginLoad callback.
L 04/05/2017 - 16:13:24: [SDKTOOLS] Failed to find PlayerRunCmd offset - OnPlayerRunCmd forward disabled.
L 04/05/2017 - 16:13:24: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 16:13:24: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 16:13:24: [SM] Exception reported: Database failure: Could not find Database conf "sourcebans"
L 04/05/2017 - 16:13:24: [SM] Blaming: sourcebans.smx()
L 04/05/2017 - 16:13:24: [SM] Call stack trace:
L 04/05/2017 - 16:13:24: [SM]   [0] SetFailState
L 04/05/2017 - 16:13:24: [SM]   [1] Line 206, sourcebans.sp::OnPluginStart()
L 04/05/2017 - 16:13:24: [SM] Unable to load plugin "sourcebans.smx": Error detected in plugin startup (see error logs)
L 04/05/2017 - 16:13:25: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 16:13:25: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 16:13:25: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 16:13:25: [SM] Blaming: maprate.smx()
L 04/05/2017 - 16:13:25: [SM] Call stack trace:
L 04/05/2017 - 16:13:25: [SM]   [0] SetFailState
L 04/05/2017 - 16:13:25: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 16:13:25: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 16:13:33: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:13:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:13:38: [SM] Blaming: adminmenu.smx()
L 04/05/2017 - 16:13:38: [SM] Call stack trace:
L 04/05/2017 - 16:13:38: [SM]   [0] TopMenu.Display
L 04/05/2017 - 16:13:38: [SM]   [1] Line 195, D:\builds\build-sourcemod-msvc12\windows-1.8\build\plugins\adminmenu.sp::Command_DisplayMenu()
L 04/05/2017 - 16:15:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:15:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:15:29: [SM] Blaming: adminmenu.smx()
L 04/05/2017 - 16:15:29: [SM] Call stack trace:
L 04/05/2017 - 16:15:29: [SM]   [0] TopMenu.Display
L 04/05/2017 - 16:15:29: [SM]   [1] Line 195, D:\builds\build-sourcemod-msvc12\windows-1.8\build\plugins\adminmenu.sp::Command_DisplayMenu()
L 04/05/2017 - 16:21:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:26:27: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:34:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:35:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:36:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 16:40:19: SourceMod error session started
L 04/05/2017 - 16:40:19: Info (map "emp_district402") (file "errors_20170405.log")
L 04/05/2017 - 16:40:19: [SDKTOOLS] Invalid detour address passed - Disabling detour to prevent crashes
L 04/05/2017 - 16:40:19: [SM] Exception reported: Fatal error creating dynamic native!
L 04/05/2017 - 16:40:19: [SM] Blaming: umc-endvote.smx()
L 04/05/2017 - 16:40:19: [SM] Call stack trace:
L 04/05/2017 - 16:40:19: [SM]   [0] CreateNative
